id,chain,address,status,checkedAt,sourceUrl,note
"vivari-41.430126-2.218391","Vivari","Pl. de la Vila, 11, 08930 Sant Adrià de Besòs, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.357335-2.140190","Vivari","Pg. de la Zona Franca, 109, Sants-Montjuïc, 08038 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.381526-2.135335","Vivari","Av. de Madrid, 222, Sants-Montjuïc, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.396299-2.146438","Vivari","C/ de Muntaner, 281, Sarrià-Sant Gervasi, 08021 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.383877-2.152209","Vivari","Avinguda de Roma, 94, Eixample, 08015 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.410310-2.137622","Vivari","Pg. de St. Gervasi, 44, Sarrià-Sant Gervasi, 08022 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.401060-2.166902","Vivari","Pg. de St. Joan, 129, Eixample, 08037 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.438779-2.168835","Vivari","Pg. de Valldaura, 174, Nou Barris, 08042 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.378016-2.129293","Vivari","Rambla del Brasil, 37, Sants-Montjuïc, 08028 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.400079-2.135240","Vivari","Ronda del General Mitre, 92, Sarrià-Sant Gervasi, 08021 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.374769-2.160657","Vivari","Avinguda del Paral·lel, 119, Sants-Montjuïc, 08004 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.370749-2.115451","Vivari","Avinguda del Torrent Gornal, 44, 08904 L'Hospitalet de Llobregat, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.409633-2.215544","Vivari","Av. Diagonal, 3, Sant Martí, 08019 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.394785-2.153215","Vivari","Av. Diagonal, 421, Eixample, 08008 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.385245-2.160796","Vivari","Carrer de la Diputació, 188, Eixample, 08011 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.397767-2.176652","Vivari","Carrer de la Diputació, 399, Eixample, 08013 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.381270-2.154752","Vivari","Carrer de la Diputació, 79, Eixample, 08015 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.431317-2.174468","Vivari","Carrer del Doctor Pi i Molist, 22, Nou Barris, 08016 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.407315-2.181863","Vivari","Carrer del dos de Maig, 236, Sant Martí, 08013 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.399909-2.177730","Vivari","ES, Carrer del Consell de Cent, 480, Eixample, 08013 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.384772-2.172219","Vivari","ES Barcelona Barcelona, Carrer de la Canuda, 25, bajos, 08002, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.419141-2.180436","Vivari","España, Barcelona, Horta-Guinardó, Pg. Maragall, 邮政编码: 08041","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.434908-2.172103","Vivari","España, Barcelona, Nou Barris, Carrer del Doctor Pi i Molist, 邮政编码: 08031","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.366177-2.134276","Vivari","España, Barcelona, Sants-Montjuïc, Rambla de Badal, 邮政编码: 08014","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.395225-2.173148","Vivari","España, Barcelona, Eixample, Carrer de Bailèn, 邮政编码: 08009","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.394983-2.168217","Vivari","España, Barcelona, Eixample, Carrer d'Aragó, 邮政编码: 08009","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.387647-2.151788","Vivari","España, Barcelona, Eixample, Carrer de Provença, 邮政编码: 08036","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.397299-2.167499","Vivari","España, Barcelona, Eixample, Carrer de Mallorca, 邮政编码: 08037","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.450840-2.209839","Vivari","España, Barcelona, Santa Coloma de Gramenet, Rambla de Sant Sebastià, 邮政编码: 08922","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.398736-2.170893","Vivari","España, Barcelona, Eixample, Pg. de St. Joan, 邮政编码: 08009","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.390066-2.153325","Vivari","España, Barcelona, Eixample, Carrer del Rosselló, 邮政编码: 08036","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.370457-2.138685","Vivari","Carrer de Gavà, Sants-Montjuïc, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.398689-2.166335","Vivari","Carrer de Girona, 146, Eixample, 08037 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.381880-2.127906","Vivari","Gran Via de Carles III, 41, Les Corts, 08028 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.366780-2.138570","Vivari","Gran Via de les Corts Catalanes, 164, Sants-Montjuïc, 08038 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.368630-2.141068","Vivari","Gran Via de les Corts Catalanes, 196, Sants-Montjuïc, 08004 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.371215-2.143464","Vivari","Gran Via de les Corts Catalanes, 269, Sants-Montjuïc, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.373635-2.146764","Vivari","Gran Via de les Corts Catalanes, 347, Sants-Montjuïc, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.375736-2.150505","Vivari","Gran Via de les Corts Catalanes, 384, Eixample, 08015 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.382204-2.159076","Vivari","Gran Via de les Corts Catalanes, 524, Eixample, 08011 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.420256-2.201936","Vivari","Carrer de Guipúscoa, 107, Sant Martí, 08020 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.411459-2.178748","Vivari","Carrer de la Independència, 352, Sant Martí, 08026 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.414916-2.181131","Vivari","Carrer de la Indústria, 279, Sant Martí, 08041 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.386632-2.129496","Vivari","Carrer de Joan Güell, Les Corts, 08028 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.363151-2.100372","Vivari","Rambla Just Oliveras, 62, 08901 L'Hospitalet de Llobregat, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.361172-2.123159","Vivari","Carrer de l'Aprestadora, 128, 08902 L'Hospitalet de Llobregat, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.391133-2.158713","Vivari","Carrer de Mallorca, 215, Eixample, 08008 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.404220-2.176588","Vivari","Carrer de Mallorca, 436, Eixample, 08013 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.447683-2.249693","Vivari","Carrer de Mar, 116, 08911 Badalona, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.422547-2.178572","Vivari","Pg. Maragall, 167, Horta-Guinardó, 08042 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.425882-2.174247","Vivari","Pg. Maragall, 243, Horta-Guinardó, 08032 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.360615-2.140283","Vivari","Carrer de la Mare de Déu de Port, 246, Sants-Montjuïc, 08038 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.393663-2.188796","Vivari","Carrer de la Marina, 94, Sant Martí, 08018 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.393643-2.186558","Vivari","Avinguda Meridiana, 19, Sant Martí, 08018 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.426504-2.186058","Vivari","Avinguda Meridiana, 342, Sant Andreu, 08027 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.429993-2.182791","Vivari","Avinguda Meridiana, 387, Nou Barris, 08016 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.431614-2.183537","Vivari","Avinguda Meridiana, 408, Sant Andreu, 08030 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.430214-2.142384","Vivari","Carrer de Montbau, 2B, Horta-Guinardó, 08035 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.371289-2.121578","Vivari","Carrer del Montseny, 76, 08903 L'Hospitalet de Llobregat, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.417389-2.184510","Vivari","Carrer de las Navas de Tolosa, 314, 326, Sant Andreu, 08027 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.386177-2.138013","Vivari","Carrer de Nicaragua, 116, Les Corts, 08029 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.443301-2.181258","Vivari","Nou Barris, 08016 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.391561-2.168967","Vivari","Carrer de Pau Claris, 108, Eixample, 08009 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.410617-2.164614","Vivari","Carrer de Pi i Margall, 100, Horta-Guinardó, 08025 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.442038-2.197643","Vivari","Carrer de Potosí, 2, Sant Andreu, 08020 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.393471-2.159826","Vivari","Carrer de Provença, Eixample, 08008 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.376128-2.121968","Vivari","Carrer de la Riera Blanca, 19, Les Corts, 08028 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.368063-2.131785","Vivari","Carrer de la Riera Blanca, 191, Sants-Montjuïc, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.385334-2.125412","Vivari","Carrer de Sabino Arana, 20, Les Corts, 08028 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.408725-2.171302","Vivari","Carrer de Sant Antoni Maria Claret, 154, Eixample, 08025 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.564338-2.012139","Vivari","Carrer de Sant Pere, 46, 3er 2a, 08221 Terrassa, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.376123-2.157868","Vivari","Carrer de Tamarit, 104, Eixample, 08015 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.379291-2.144756","Vivari","Carrer de Tarragona, 98, Eixample, 08015 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.408050-2.150759","Vivari","Trav. de Dalt, 1, Gràcia, 08024 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.385750-2.132950","Vivari","Travessera de les Corts, 265, Les Corts, 08014 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.411531-2.188067","Vivari","Carrer de València, 633, Sant Martí, 08026 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.469233-2.080204","Vivari","Carrer de Valldoreix, 28, 08172 Sant Cugat del Vallès, Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.404191-2.156595","Vivari","Carrer de Verdi, 40, Gràcia, 08012 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.399335-2.143686","Vivari","Via Augusta, 164, Sarrià-Sant Gervasi, 08006 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.397482-2.132207","Vivari","Via Augusta, 261, Sarrià-Sant Gervasi, 08017 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.396205-2.155557","Vivari","Via Augusta, 4, Gràcia, 08006 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.444325-2.179131","Vivari","Via Júlia, 146, Nou Barris, 08016 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.387644-2.173659","Vivari","Via Laietana, 59, Ciutat Vella, 08003 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
"vivari-41.386280-2.148305","Vivari","Carrer de Viladomat, Eixample, 08029 Barcelona, España","unverified","2026-09-11","https://vivari.es/","official-site-certificate-expired; no public store directory verified"
